"Plate","Ct","dilution","Adj_Vol","Sample"
98,NA,1,2,"0422.4Pad.Dn.2"
98,37.0528602600098,1,2,"0422.4Pad.Dn.2"
98,38.0380859375,10,1.76,"0422.5Sqm.Dn.1"
98,38.9480094909668,10,1.76,"0422.5Sqm.Dn.1"
98,38.6732368469238,10,1.76,"0422.5Sqm.Dn.1"
98,34.0116233825684,10,2,"0522.1Prt.Dn.1"
98,33.3162498474121,10,2,"0522.1Prt.Dn.1"
98,34.253791809082,10,2,"0522.1Prt.Dn.1"
98,34.6553421020508,1,2,"0522.4Pad.Dn.3"
98,34.6469993591309,1,2,"0522.4Pad.Dn.3"
98,35.2166061401367,1,2,"0522.4Pad.Dn.3"
98,36.6226463317871,10,2,"0522.5Sqm.Dn.2"
98,36.8180999755859,10,2,"0522.5Sqm.Dn.2"
98,37.3102569580078,10,2,"0522.5Sqm.Dn.2"
98,34.9980278015137,100,1.45,"0622.1Prt.Dn.1"
98,34.8952293395996,100,1.45,"0622.1Prt.Dn.1"
98,34.4556159973145,100,1.45,"0622.1Prt.Dn.1"
98,38.7030601501465,10,2,"0622.4Pad.Dn.3"
98,36.4413375854492,10,2,"0622.4Pad.Dn.3"
98,37.296070098877,10,2,"0622.4Pad.Dn.3"
98,38.6067581176758,10,0.85,"0622.5Sqm.Dn.2"
98,37.0360527038574,10,0.85,"0622.5Sqm.Dn.2"
98,37.7260322570801,10,0.85,"0622.5Sqm.Dn.2"
98,34.2304611206055,10,2,"0522.1Prt.Dn.2"
98,33.6196937561035,10,2,"0522.1Prt.Dn.2"
98,34.137767791748,10,2,"0522.1Prt.Dn.2"
98,NA,10,2,"0522.4Pad.Up11.1"
98,38.882080078125,10,2,"0522.4Pad.Up11.1"
98,36.9901580810547,10,2,"0522.4Pad.Up11.1"
98,NA,10,2,"0522.5Sqm.Dn.3"
98,38.1472358703613,10,2,"0522.5Sqm.Dn.3"
98,38.2787551879883,10,2,"0522.5Sqm.Dn.3"
98,39.0699996948242,100,1.5,"0622.1Prt.Dn.2"
98,37.4185600280762,100,1.5,"0622.1Prt.Dn.2"
98,37.6157989501953,100,1.5,"0622.1Prt.Dn.2"
98,36.8023300170898,10,2,"0622.4Pad.Up11.1"
98,34.7524299621582,10,2,"0622.4Pad.Up11.1"
98,36.2043609619141,10,2,"0622.4Pad.Up11.1"
98,36.7448272705078,10,0.85,"0622.5Sqm.Dn.3"
98,36.1680335998535,10,0.85,"0622.5Sqm.Dn.3"
98,35.9596214294434,10,0.85,"0622.5Sqm.Dn.3"
98,34.9083633422852,10,2,"0522.1Prt.Dn.3"
98,34.8217658996582,10,2,"0522.1Prt.Dn.3"
98,35.6407241821289,10,2,"0522.1Prt.Dn.3"
98,34.2531280517578,1,2,"0522.4Pad.Up11.2"
98,35.1224403381348,1,2,"0522.4Pad.Up11.2"
98,34.9857444763184,1,2,"0522.4Pad.Up11.2"
98,36.6740570068359,10,2,"0522.5Sqm.Up.1"
98,36.4714698791504,10,2,"0522.5Sqm.Up.1"
98,36.7071762084961,10,2,"0522.5Sqm.Up.1"
98,35.4449768066406,100,1.6,"0622.1Prt.Dn.3"
98,35.6261520385742,100,1.6,"0622.1Prt.Dn.3"
98,35.852668762207,100,1.6,"0622.1Prt.Dn.3"
98,36.5677299499512,10,2,"0622.4Pad.Up11.2"
98,35.836669921875,10,2,"0622.4Pad.Up11.2"
98,35.127384185791,10,2,"0622.4Pad.Up11.2"
98,34.0688285827637,10,1.2,"0622.5Sqm.Up.1"
98,33.9455070495605,10,1.2,"0622.5Sqm.Up.1"
98,34.2778816223145,10,1.2,"0622.5Sqm.Up.1"
98,34.3159255981445,10,2,"0522.1Prt.Up.1"
98,33.97412109375,10,2,"0522.1Prt.Up.1"
98,34.3213081359863,10,2,"0522.1Prt.Up.1"
98,33.7462272644043,1,2,"0522.4Pad.Up11.3"
98,34.0922966003418,1,2,"0522.4Pad.Up11.3"
98,34.665599822998,1,2,"0522.4Pad.Up11.3"
98,35.7780914306641,100,1.4,"0622.1Prt.Up.1"
98,35.7158050537109,100,1.4,"0622.1Prt.Up.1"
98,38.2212791442871,100,1.4,"0622.1Prt.Up.1"
98,NA,10,2,"0622.4Pad.Up11.3"
98,38.0928344726562,10,2,"0622.4Pad.Up11.3"
98,37.5679626464844,10,2,"0622.4Pad.Up11.3"
98,34.5904693603516,10,1.5,"0622.5Sqm.Up.2"
98,34.3293228149414,10,1.5,"0622.5Sqm.Up.2"
98,34.3194313049316,10,1.5,"0622.5Sqm.Up.2"
98,34.1015167236328,10,2,"0522.1Prt.Up.2"
98,33.8374099731445,10,2,"0522.1Prt.Up.2"
98,34.1882629394531,10,2,"0522.1Prt.Up.2"
98,34.4337882995605,1,2,"0522.4Pad.Up5.1"
98,34.764232635498,1,2,"0522.4Pad.Up5.1"
98,34.0681304931641,1,2,"0522.4Pad.Up5.1"
98,37.6981353759766,10,2,"0522.5Sqm.Up.3"
98,36.1030464172363,10,2,"0522.5Sqm.Up.3"
98,36.8434753417969,10,2,"0522.5Sqm.Up.3"
98,38.8757019042969,100,1.5,"0622.1Prt.Up.2"
98,39.1715469360352,100,1.5,"0622.1Prt.Up.2"
98,39.3735084533691,100,1.5,"0622.1Prt.Up.2"
98,37.7703514099121,10,2,"0622.4Pad.Up5.1"
98,NA,10,2,"0622.4Pad.Up5.1"
98,37.6740417480469,10,2,"0622.4Pad.Up5.1"
98,33.7954750061035,10,1.4,"0622.5Sqm.Up.3"
98,33.9680519104004,10,1.4,"0622.5Sqm.Up.3"
98,33.9748229980469,10,1.4,"0622.5Sqm.Up.3"
98,33.8686103820801,10,2,"0522.1Prt.Up.3"
98,34.690975189209,10,2,"0522.1Prt.Up.3"
98,34.3088798522949,10,2,"0522.1Prt.Up.3"
98,34.3062210083008,1,2,"0522.4Pad.Up5.2"
98,35.2280502319336,1,2,"0522.4Pad.Up5.2"
98,34.253116607666,1,2,"0522.4Pad.Up5.2"
98,35.1753082275391,1,2,"0522.4Pad.Dn.1"
98,33.7393531799316,1,2,"0522.4Pad.Dn.1"
98,34.9618759155273,1,2,"0522.4Pad.Dn.1"
98,34.4928817749023,10,1.2,"0622.5Sqm.Up.1"
98,33.3863182067871,10,1.2,"0622.5Sqm.Up.1"
98,33.7000503540039,10,1.2,"0622.5Sqm.Up.1"
98,34.6970634460449,1,2,"0522.4Pad.Dn.1"
98,35.1101531982422,1,2,"0522.4Pad.Dn.1"
98,35.2487335205078,1,2,"0522.4Pad.Dn.1"
98,35.7565155029297,1,2,"0522.4Pad.Up5.3"
98,34.1681671142578,1,2,"0522.4Pad.Up5.3"
98,34.7550506591797,1,2,"0522.4Pad.Up5.3"
98,34.7024574279785,1,2,"0522.4Pad.Dn.1"
98,34.6063232421875,1,2,"0522.4Pad.Dn.1"
98,35.1611175537109,1,2,"0522.4Pad.Dn.1"
98,35.4731712341309,10,2,"0622.4Pad.Dn.1"
98,35.3413734436035,10,2,"0622.4Pad.Dn.1"
98,35.9414482116699,10,2,"0622.4Pad.Dn.1"
98,36.9051933288574,10,2,"0622.4Pad.Up5.3"
98,36.9419364929199,10,2,"0622.4Pad.Up5.3"
98,35.4090042114258,10,2,"0622.4Pad.Up5.3"
98,33.3107147216797,10,1.2,"0622.5Sqm.Up.1"
98,33.6309585571289,10,1.2,"0622.5Sqm.Up.1"
98,34.2639274597168,10,1.2,"0622.5Sqm.Up.1"
98,34.0272254943848,1,2,"0522.4Pad.Dn.2"
98,34.0202941894531,1,2,"0522.4Pad.Dn.2"
98,33.7906532287598,1,2,"0522.4Pad.Dn.2"
98,38.2678642272949,10,2,"0522.5Sqm.Dn.1"
98,NA,10,2,"0522.5Sqm.Dn.1"
98,36.7512168884277,10,2,"0522.5Sqm.Dn.1"
98,35.8715171813965,10,2,"0622.4Pad.Dn.2"
98,37.4142990112305,10,2,"0622.4Pad.Dn.2"
98,36.0490951538086,10,2,"0622.4Pad.Dn.2"
98,33.5107040405273,10,0.95,"0622.5Sqm.Dn.1"
98,34.0738372802734,10,0.95,"0622.5Sqm.Dn.1"
98,33.5023307800293,10,0.95,"0622.5Sqm.Dn.1"
99,29.9985237121582,1,2,"0722.5Sqm.Dn.2"
99,30.238712310791,1,2,"0722.5Sqm.Dn.2"
99,30.4002628326416,1,2,"0722.5Sqm.Dn.2"
99,32.0655899047852,100,2,"0822.1Prt.Dn.1"
99,31.6545715332031,100,2,"0822.1Prt.Dn.1"
99,31.7927780151367,100,2,"0822.1Prt.Dn.1"
99,31.9910373687744,1,2,"0822.4Pad.Dn.3"
99,31.5526657104492,1,2,"0822.4Pad.Dn.3"
99,32.1606903076172,1,2,"0822.4Pad.Dn.3"
99,28.9492168426514,1,2,"0822.5Sqm.Dn.2"
99,29.0000171661377,1,2,"0822.5Sqm.Dn.2"
99,29.0585193634033,1,2,"0822.5Sqm.Dn.2"
99,34.174861907959,100,2,"0722.1Prt.Dn.2"
99,33.8407325744629,100,2,"0722.1Prt.Dn.2"
99,34.4447212219238,100,2,"0722.1Prt.Dn.2"
99,36.5223083496094,100,1,"0722.4Pad.Up11.1"
99,NA,100,1,"0722.4Pad.Up11.1"
99,30.1217918395996,1,2,"0722.5Sqm.Dn.3"
99,30.4535331726074,1,2,"0722.5Sqm.Dn.3"
99,30.6727619171143,1,2,"0722.5Sqm.Dn.3"
99,35.5245208740234,100,2,"0822.1Prt.Dn.2"
99,38.0317001342773,100,2,"0822.1Prt.Dn.2"
99,37.2510604858398,100,2,"0822.1Prt.Dn.2"
99,31.6888332366943,1,2,"0822.4Pad.Up11.1"
99,32.1258659362793,1,2,"0822.4Pad.Up11.1"
99,32.1448936462402,1,2,"0822.4Pad.Up11.1"
99,27.3009147644043,1,2,"0822.5Sqm.Dn.3"
99,27.2777519226074,1,2,"0822.5Sqm.Dn.3"
99,27.3417930603027,1,2,"0822.5Sqm.Dn.3"
99,34.3912086486816,100,2,"0722.1Prt.Dn.3"
99,NA,100,2,"0722.1Prt.Dn.3"
99,34.1927757263184,100,2,"0722.1Prt.Dn.3"
99,36.169361114502,10,2,"0722.4Pad.Up11.2"
99,37.0345306396484,10,2,"0722.4Pad.Up11.2"
99,34.8515396118164,10,2,"0722.4Pad.Up11.2"
99,33.5968742370605,10,2,"0722.5Sqm.Up.1"
99,34.5441093444824,10,2,"0722.5Sqm.Up.1"
99,33.3554496765137,10,2,"0722.5Sqm.Up.1"
99,33.8012466430664,100,2,"0822.1Prt.Dn.3"
99,33.2042236328125,100,2,"0822.1Prt.Dn.3"
99,33.0910987854004,100,2,"0822.1Prt.Dn.3"
99,32.6831359863281,10,2,"0822.4Pad.Up11.2"
99,32.2356262207031,10,2,"0822.4Pad.Up11.2"
99,32.4783973693848,10,2,"0822.4Pad.Up11.2"
99,30.8940410614014,10,2,"0822.5Sqm.Up.1"
99,30.2961101531982,10,2,"0822.5Sqm.Up.1"
99,30.5061264038086,10,2,"0822.5Sqm.Up.1"
99,31.7204036712646,10,2,"0722.1Prt.Up.1"
99,32.4295768737793,10,2,"0722.1Prt.Up.1"
99,31.7708301544189,10,2,"0722.1Prt.Up.1"
99,35.7277603149414,10,2,"0722.4Pad.Up11.3"
99,NA,10,2,"0722.4Pad.Up11.3"
99,37.2501602172852,10,2,"0722.4Pad.Up11.3"
99,34.1244316101074,10,2,"0722.5Sqm.Up.2"
99,34.0917205810547,10,2,"0722.5Sqm.Up.2"
99,33.7333908081055,10,2,"0722.5Sqm.Up.2"
99,32.0801544189453,100,2,"0822.1Prt.Up.1"
99,32.8425979614258,100,2,"0822.1Prt.Up.1"
99,31.7885856628418,100,2,"0822.1Prt.Up.1"
99,31.3066959381104,1,2,"0822.4Pad.Up11.3"
99,31.218053817749,1,2,"0822.4Pad.Up11.3"
99,31.7471752166748,1,2,"0822.4Pad.Up11.3"
99,29.3195400238037,1,2,"0822.5Sqm.Up.2"
99,29.3114223480225,1,2,"0822.5Sqm.Up.2"
99,29.3201427459717,1,2,"0822.5Sqm.Up.2"
99,31.4823589324951,10,2,"0722.1Prt.Up.2"
99,31.9663543701172,10,2,"0722.1Prt.Up.2"
99,31.5256519317627,10,2,"0722.1Prt.Up.2"
99,29.6723594665527,1,2,"0722.5Sqm.Up.3"
99,29.9006214141846,1,2,"0722.5Sqm.Up.3"
99,30.3192501068115,1,2,"0722.5Sqm.Up.3"
99,39.2508811950684,1,2,"0822.4Pad.Up5.1"
99,NA,1,2,"0822.4Pad.Up5.1"
99,37.4503517150879,1,2,"0822.4Pad.Up5.1"
99,29.2023029327393,1,2,"0822.5Sqm.Up.3"
99,29.4190711975098,1,2,"0822.5Sqm.Up.3"
99,29.4079399108887,1,2,"0822.5Sqm.Up.3"
99,30.9667720794678,10,2,"0722.1Prt.Up.3"
99,31.5364189147949,10,2,"0722.1Prt.Up.3"
99,31.4520397186279,10,2,"0722.1Prt.Up.3"
99,NA,1,2,"722.4Pad.Up5.2"
99,36.4498405456543,1,2,"722.4Pad.Up5.2"
99,37.6983108520508,1,2,"722.4Pad.Up5.2"
99,NA,100,1,"0722.4Pad.Up11.1"
99,36.4853935241699,100,1,"0722.4Pad.Up11.1"
99,37.194751739502,1,2,"0822.4Pad.Up5.1"
99,32.9251403808594,1,1,"0722.4Pad.Dn.1"
99,33.9856796264648,1,1,"0722.4Pad.Dn.1"
99,33.6397514343262,1,1,"0722.4Pad.Dn.1"
99,NA,100,1,"0722.4Pad.Up11.1"
99,31.7470111846924,1,2,"0822.4Pad.Dn.1"
99,31.7592792510986,1,2,"0822.4Pad.Dn.1"
99,32.1757164001465,1,2,"0822.4Pad.Dn.1"
99,37.6040229797363,1,2,"0822.4Pad.Up5.3"
99,36.0334129333496,1,2,"0822.4Pad.Up5.3"
99,36.6621780395508,1,2,"0822.4Pad.Up5.3"
99,38.140796661377,1,2,"0822.4Pad.Up5.1"
99,34.464900970459,1,2,"0722.4Pad.Dn.2"
99,32.9514503479004,1,2,"0722.4Pad.Dn.2"
99,33.464168548584,1,2,"0722.4Pad.Dn.2"
99,30.2395286560059,1,2,"0722.5Sqm.Dn.1"
99,30.2830944061279,1,2,"0722.5Sqm.Dn.1"
99,30.7302284240723,1,2,"0722.5Sqm.Dn.1"
99,31.2136650085449,1,2,"0822.4Pad.Dn.2"
99,31.0849456787109,1,2,"0822.4Pad.Dn.2"
99,31.5305690765381,1,2,"0822.4Pad.Dn.2"
99,29.8372631072998,1,2,"0822.5Sqm.Dn.1"
99,29.9802169799805,1,2,"0822.5Sqm.Dn.1"
99,30.080265045166,1,2,"0822.5Sqm.Dn.1"
99,35.9417381286621,10,2,"1222.1Prt.Dn.1"
99,34.5797004699707,10,2,"1222.1Prt.Dn.1"
99,33.5141983032227,10,2,"1222.1Prt.Dn.1"
99,33.4214134216309,1,2,"1222.4Pad.Dn.3"
99,33.4297370910645,1,2,"1222.4Pad.Dn.3"
99,34.0780258178711,1,2,"1222.4Pad.Dn.3"
99,36.9832077026367,1,2,"1222.5Sqm.Dn.2"
99,34.9198226928711,1,2,"1222.5Sqm.Dn.2"
99,35.8553161621094,1,2,"1222.5Sqm.Dn.2"
99,31.8220367431641,1,2,"1222.1Prt.Dn.2"
99,32.2599906921387,1,2,"1222.1Prt.Dn.2"
99,32.1728172302246,1,2,"1222.1Prt.Dn.2"
99,35.4743270874023,1,2,"1222.5Sqm.Dn.3"
99,35.1747398376465,1,2,"1222.5Sqm.Dn.3"
99,35.4444313049316,1,2,"1222.5Sqm.Dn.3"
99,32.5573234558105,1,2,"1222.1Prt.Dn.3"
99,33.2067070007324,1,2,"1222.1Prt.Dn.3"
99,33.2034721374512,1,2,"1222.1Prt.Dn.3"
99,34.2437171936035,10,2,"1222.1Prt.Up.1"
99,35.4605255126953,10,2,"1222.1Prt.Up.1"
99,35.8620872497559,10,2,"1222.1Prt.Up.1"
99,36.6248664855957,1,2,"1222.4Pad.Up11.3"
99,NA,1,2,"1222.4Pad.Up11.3"
99,36.7204475402832,1,2,"1222.4Pad.Up11.3"
99,35.8046531677246,1,2,"1222.5Sqm.Up.2"
99,36.4796714782715,1,2,"1222.5Sqm.Up.2"
99,34.9724159240723,1,2,"1222.5Sqm.Up.2"
99,36.8384056091309,10,2,"1222.1Prt.Up.2"
99,35.5618934631348,10,2,"1222.1Prt.Up.2"
99,NA,10,2,"1222.1Prt.Up.2"
99,34.6070251464844,1,2,"1222.5Sqm.Up.3"
99,34.2623176574707,1,2,"1222.5Sqm.Up.3"
99,35.9790725708008,1,2,"1222.5Sqm.Up.3"
99,38.0189590454102,1,2,"1222.1Prt.Up.3"
99,36.2720832824707,1,2,"1222.1Prt.Up.3"
99,NA,1,2,"1222.1Prt.Up.3"
99,34.566650390625,1,2,"1222.4Pad.Up5.2"
99,36.2749252319336,1,2,"1222.4Pad.Up5.2"
99,35.1111946105957,1,2,"1222.4Pad.Up5.2"
99,36.9973602294922,1,2,"1222.4Pad.Dn.1"
99,36.611141204834,1,2,"1222.4Pad.Dn.1"
99,36.6710357666016,1,2,"1222.4Pad.Dn.1"
99,35.5584335327148,1,2,"1222.4Pad.Up5.3"
99,35.3908386230469,1,2,"1222.4Pad.Up5.3"
99,35.8149185180664,1,2,"1222.4Pad.Up5.3"
99,35.699951171875,1,2,"1222.4Pad.Dn.2"
99,36.6682205200195,1,2,"1222.4Pad.Dn.2"
99,36.6584930419922,1,2,"1222.4Pad.Dn.2"
99,35.8313522338867,1,2,"1222.5Sqm.Dn.1"
99,36.9080619812012,1,2,"1222.5Sqm.Dn.1"
99,35.5144004821777,1,2,"1222.5Sqm.Dn.1"
1,20.1342849731445,NA,NA,"St1"
1,20.1247463226318,NA,NA,"St1"
1,20.0854835510254,NA,NA,"St1"
1,23.2234363555908,NA,NA,"St2"
1,23.302978515625,NA,NA,"St2"
1,23.3272380828857,NA,NA,"St2"
1,26.6660957336426,NA,NA,"St3"
1,26.739818572998,NA,NA,"St3"
1,26.9405384063721,NA,NA,"St3"
1,30.067008972168,NA,NA,"St4"
1,30.2194633483887,NA,NA,"St4"
1,30.3954048156738,NA,NA,"St4"
1,33.2357025146484,NA,NA,"St5"
1,34.094612121582,NA,NA,"St5"
1,34.3691024780273,NA,NA,"St5"
1,34.6360664367676,NA,NA,"St6"
1,35.8769416809082,NA,NA,"St6"
1,34.996166229248,NA,NA,"St6"
1,34.3603286743164,NA,NA,"St6"
1,34.8642387390137,NA,NA,"St6"
1,36.8888320922852,NA,NA,"St6"
2,20.2147579193115,NA,NA,"St1"
2,20.180570602417,NA,NA,"St1"
2,20.135103225708,NA,NA,"St1"
2,23.3653259277344,NA,NA,"St2"
2,23.4221630096436,NA,NA,"St2"
2,23.3664703369141,NA,NA,"St2"
2,26.833459854126,NA,NA,"St3"
2,26.860179901123,NA,NA,"St3"
2,26.8369903564453,NA,NA,"St3"
2,29.8712768554688,NA,NA,"St4"
2,30.0952339172363,NA,NA,"St4"
2,30.1999340057373,NA,NA,"St4"
2,33.8803100585938,NA,NA,"St5"
2,33.8617210388184,NA,NA,"St5"
2,33.3476829528809,NA,NA,"St5"
2,35.5642242431641,NA,NA,"St6"
2,35.4500503540039,NA,NA,"St6"
2,34.2955474853516,NA,NA,"St6"
2,34.9073715209961,NA,NA,"St6"
2,35.5720252990723,NA,NA,"St6"
2,35.1457443237305,NA,NA,"St6"
3,22.3887786865234,NA,NA,"St1"
3,22.2963771820068,NA,NA,"St1"
3,22.2397975921631,NA,NA,"St1"
3,25.5281829833984,NA,NA,"St2"
3,25.5578098297119,NA,NA,"St2"
3,25.4898357391357,NA,NA,"St2"
3,28.9750747680664,NA,NA,"St3"
3,29.0636978149414,NA,NA,"St3"
3,28.9659576416016,NA,NA,"St3"
3,32.2463798522949,NA,NA,"St4"
3,32.2900924682617,NA,NA,"St4"
3,32.3140449523926,NA,NA,"St4"
3,35.4658546447754,NA,NA,"St5"
3,35.382640838623,NA,NA,"St5"
3,35.4913864135742,NA,NA,"St5"
3,37.3136940002441,NA,NA,"St6"
3,37.1595268249512,NA,NA,"St6"
3,36.4008178710938,NA,NA,"St6"
3,37.8137893676758,NA,NA,"St6"
3,36.4864501953125,NA,NA,"St6"
3,38.0054016113281,NA,NA,"St6"
4,19.8346252441406,NA,NA,"St1"
4,20.5606632232666,NA,NA,"St1"
4,20.469066619873,NA,NA,"St1"
4,23.8388481140137,NA,NA,"St2"
4,23.8584842681885,NA,NA,"St2"
4,23.8479099273682,NA,NA,"St2"
4,27.3032817840576,NA,NA,"St3"
4,27.3372077941895,NA,NA,"St3"
4,27.2389240264893,NA,NA,"St3"
4,30.4782657623291,NA,NA,"St4"
4,30.488073348999,NA,NA,"St4"
4,30.754753112793,NA,NA,"St4"
4,33.7568588256836,NA,NA,"St5"
4,33.6631927490234,NA,NA,"St5"
4,33.1474800109863,NA,NA,"St5"
4,34.5143432617188,NA,NA,"St6"
4,35.1093444824219,NA,NA,"St6"
4,35.0864715576172,NA,NA,"St6"
4,35.1604652404785,NA,NA,"St6"
4,35.983512878418,NA,NA,"St6"
4,36.6811676025391,NA,NA,"St6"
5,21.5232830047607,NA,NA,"St1"
5,21.7175827026367,NA,NA,"St1"
5,21.8745708465576,NA,NA,"St1"
5,25.0254650115967,NA,NA,"St2"
5,25.0495433807373,NA,NA,"St2"
5,24.970516204834,NA,NA,"St2"
5,28.4655933380127,NA,NA,"St3"
5,28.3624210357666,NA,NA,"St3"
5,28.2710647583008,NA,NA,"St3"
5,31.7696952819824,NA,NA,"St4"
5,31.5613880157471,NA,NA,"St4"
5,31.6357402801514,NA,NA,"St4"
5,34.8078079223633,NA,NA,"St5"
5,35.6080703735352,NA,NA,"St5"
5,34.4181213378906,NA,NA,"St5"
5,36.386344909668,NA,NA,"St6"
5,36.2751655578613,NA,NA,"St6"
5,36.9717025756836,NA,NA,"St6"
5,36.9592399597168,NA,NA,"St6"
5,39.7949447631836,NA,NA,"St6"
5,36.9747009277344,NA,NA,"St6"
6,20.1791172027588,NA,NA,"St1"
6,20.125789642334,NA,NA,"St1"
6,19.9861583709717,NA,NA,"St1"
6,23.6887760162354,NA,NA,"St2"
6,23.5276412963867,NA,NA,"St2"
6,24.1872959136963,NA,NA,"St2"
6,27.3315086364746,NA,NA,"St3"
6,27.2218570709229,NA,NA,"St3"
6,27.0757083892822,NA,NA,"St3"
6,30.1857681274414,NA,NA,"St4"
6,30.4760055541992,NA,NA,"St4"
6,30.097713470459,NA,NA,"St4"
6,33.3076972961426,NA,NA,"St5"
6,33.7504425048828,NA,NA,"St5"
6,32.8673439025879,NA,NA,"St5"
6,34.6588668823242,NA,NA,"St6"
6,33.2819137573242,NA,NA,"St6"
6,33.6553421020508,NA,NA,"St6"
6,34.7054214477539,NA,NA,"St6"
6,35.7233619689941,NA,NA,"St6"
6,36.2431831359863,NA,NA,"St6"
9,20.5373344421387,NA,NA,"St1"
9,20.2898330688477,NA,NA,"St1"
9,20.5885639190674,NA,NA,"St1"
9,23.7042808532715,NA,NA,"St2"
9,23.7192134857178,NA,NA,"St2"
9,23.6867294311523,NA,NA,"St2"
9,26.9336814880371,NA,NA,"St3"
9,27.2495803833008,NA,NA,"St3"
9,26.8993129730225,NA,NA,"St3"
9,30.2612705230713,NA,NA,"St4"
9,30.2585735321045,NA,NA,"St4"
9,30.1989707946777,NA,NA,"St4"
9,33.7725563049316,NA,NA,"St5"
9,32.3982925415039,NA,NA,"St5"
9,33.4440155029297,NA,NA,"St5"
9,37.2272567749023,NA,NA,"St6"
9,NA,NA,NA,"St6"
9,34.6362571716309,NA,NA,"St6"
9,35.6379241943359,NA,NA,"St6"
9,36.3067207336426,NA,NA,"St6"
10,20.4714622497559,NA,NA,"St1"
10,20.3456039428711,NA,NA,"St1"
10,20.5683555603027,NA,NA,"St1"
10,23.5857391357422,NA,NA,"St2"
10,23.8571758270264,NA,NA,"St2"
10,23.6175212860107,NA,NA,"St2"
10,26.678201675415,NA,NA,"St3"
10,26.9880104064941,NA,NA,"St3"
10,26.7546615600586,NA,NA,"St3"
10,30.1874198913574,NA,NA,"St4"
10,30.3854904174805,NA,NA,"St4"
10,30.0059719085693,NA,NA,"St4"
10,32.7178611755371,NA,NA,"St5"
10,33.1480827331543,NA,NA,"St5"
10,33.3082237243652,NA,NA,"St5"
10,35.3326148986816,NA,NA,"St6"
10,NA,NA,NA,"St6"
10,36.6606788635254,NA,NA,"St6"
10,34.6639175415039,NA,NA,"St6"
11,21.0770378112793,NA,NA,"St1"
11,20.9840259552002,NA,NA,"St1"
11,21.1072673797607,NA,NA,"St1"
11,24.2291564941406,NA,NA,"St2"
11,24.2433586120605,NA,NA,"St2"
11,24.3757572174072,NA,NA,"St2"
11,27.5959415435791,NA,NA,"St3"
11,27.502799987793,NA,NA,"St3"
11,27.6303901672363,NA,NA,"St3"
11,30.5455265045166,NA,NA,"St4"
11,30.9278907775879,NA,NA,"St4"
11,30.7260608673096,NA,NA,"St4"
11,34.8046569824219,NA,NA,"St5"
11,33.97607421875,NA,NA,"St5"
11,33.7599143981934,NA,NA,"St5"
11,34.3306427001953,NA,NA,"St6"
11,35.2987098693848,NA,NA,"St6"
11,35.6086311340332,NA,NA,"St6"
11,34.9017486572266,NA,NA,"St6"
11,34.8771362304688,NA,NA,"St6"
11,36.9621467590332,NA,NA,"St6"
7,22.9829006195068,NA,NA,"St1"
7,22.5406379699707,NA,NA,"St1"
7,22.497673034668,NA,NA,"St1"
7,25.920051574707,NA,NA,"St2"
7,26.2265796661377,NA,NA,"St2"
7,26.0342044830322,NA,NA,"St2"
7,29.2761096954346,NA,NA,"St3"
7,29.2079639434814,NA,NA,"St3"
7,29.2620506286621,NA,NA,"St3"
7,32.3987045288086,NA,NA,"St4"
7,32.9545669555664,NA,NA,"St4"
7,32.8450965881348,NA,NA,"St4"
7,36.9555702209473,NA,NA,"St5"
7,36.5580444335938,NA,NA,"St5"
7,36.6391830444336,NA,NA,"St5"
7,36.8845138549805,NA,NA,"St6"
7,36.3721809387207,NA,NA,"St6"
7,36.1617546081543,NA,NA,"St6"
7,37.1988716125488,NA,NA,"St6"
7,36.5211868286133,NA,NA,"St6"
7,38.2516288757324,NA,NA,"St6"
8,23.4707412719727,NA,NA,"St1"
8,23.3210563659668,NA,NA,"St1"
8,23.4356536865234,NA,NA,"St1"
8,26.6867408752441,NA,NA,"St2"
8,26.8688297271729,NA,NA,"St2"
8,26.8167152404785,NA,NA,"St2"
8,29.9368591308594,NA,NA,"St3"
8,29.9552440643311,NA,NA,"St3"
8,29.9664878845215,NA,NA,"St3"
8,33.8377304077148,NA,NA,"St4"
8,33.0458602905273,NA,NA,"St4"
8,32.9631767272949,NA,NA,"St4"
8,36.3042297363281,NA,NA,"St5"
8,36.7162704467773,NA,NA,"St5"
8,36.932071685791,NA,NA,"St5"
8,37.9811706542969,NA,NA,"St6"
8,39.4208145141602,NA,NA,"St6"
8,37.5229148864746,NA,NA,"St6"
8,38.0695343017578,NA,NA,"St6"
8,36.8702735900879,NA,NA,"St6"
8,38.0209083557129,NA,NA,"St6"
12,20.9162254333496,NA,NA,"St1"
12,20.7415084838867,NA,NA,"St1"
12,20.7610912322998,NA,NA,"St1"
12,23.8552436828613,NA,NA,"St2"
12,23.7586116790771,NA,NA,"St2"
12,23.783842086792,NA,NA,"St2"
12,27.2147655487061,NA,NA,"St3"
12,27.3862895965576,NA,NA,"St3"
12,27.2779483795166,NA,NA,"St3"
12,30.3885860443115,NA,NA,"St4"
12,30.1016483306885,NA,NA,"St4"
12,30.1660327911377,NA,NA,"St4"
12,33.3135948181152,NA,NA,"St5"
12,33.8269844055176,NA,NA,"St5"
12,33.2156677246094,NA,NA,"St5"
12,35.3628845214844,NA,NA,"St6"
12,34.6868591308594,NA,NA,"St6"
12,34.4403877258301,NA,NA,"St6"
12,35.3239555358887,NA,NA,"St6"
