"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu_samp[21,1]",0.973380692814581,1.00860950530451e-05,0.000538869400285129,0.97230381109811,0.973032649486919,0.973394217519735,0.973742522641183,0.974423219372267,2854.44009011905,1.00085754514769
"mu_samp[21,2]",0.0266178926342204,1.00913904158304e-05,0.000538918446087952,0.0255764760874577,0.0262545545864365,0.026605038621473,0.026965944690467,0.0276951373469949,2851.96427317553,1.00085907220146
"mu_samp[21,3]",1.41455119867945e-06,6.13685240566553e-08,3.5472268638721e-06,5.17258532409736e-10,3.09844818725683e-08,2.10416765078999e-07,1.11393684079187e-06,1.04004753974165e-05,3341.07767728454,0.9999868577264
"mu_samp[22,1]",0.974822453764282,9.22054701734128e-06,0.000499211964068113,0.973837699021967,0.974493303107545,0.974830418229139,0.975162247259665,0.975807311050788,2931.27522008582,1.00063975250705
"mu_samp[22,2]",0.0251762128372396,9.22769891182411e-06,0.000499226977143945,0.0241922995724728,0.0248361575052465,0.0251689562183733,0.0255059348554503,0.0261617624132835,2926.90926965747,1.00063725147596
"mu_samp[22,3]",1.33339847860538e-06,5.13181199342367e-08,2.86733917552037e-06,4.77720206605961e-10,3.09106014827758e-08,2.34189191944365e-07,1.20810935895487e-06,9.13100141826564e-06,3121.8832814096,0.999971294067116
"mu_samp[23,1]",0.999996795280735,1.04312457050949e-07,5.90544285734296e-06,0.999979989601117,0.999996377924965,0.999999098568682,0.999999890437921,0.999999999567949,3205.0336428324,0.999461107262553
"mu_samp[23,2]",2.99895322125295e-06,9.93266652307888e-08,5.6922579524963e-06,1.80630430612482e-10,8.41028431816672e-08,7.72648090138467e-07,3.32954225922116e-06,1.91433669965066e-05,3284.25927737461,0.999459059416283
"mu_samp[23,3]",2.05766043209989e-07,2.34858190441399e-08,1.22376248036733e-06,1.47371016780658e-12,2.42639347111232e-10,2.6617314255628e-09,2.70808589889558e-08,1.81431419743456e-06,2715.08135346001,1.00036043708925
"mu_samp[24,1]",0.969316994404594,1.69311866752449e-05,0.000928880490393365,0.967478999177446,0.968704938647499,0.969305119852728,0.969939072416959,0.971134985031789,3009.85023608547,0.999990341259308
"mu_samp[24,2]",0.0306800961804183,1.69393579376809e-05,0.000928889031873542,0.0288644813750509,0.0300581802138851,0.0306916840717887,0.0312942971208812,0.0325207754890243,3007.00243457332,0.999998109651948
"mu_samp[24,3]",2.90941498737949e-06,1.24911663785628e-07,7.10360125572917e-06,4.74337391260566e-10,4.41768973318943e-08,3.49574626344905e-07,2.36535259265523e-06,2.33373139861834e-05,3234.08302250963,1.00163546317788
"mu_samp[25,1]",0.916864483196675,2.53621056306641e-05,0.00140431250760738,0.914223438249051,0.915884719535848,0.916869137299,0.917829207570614,0.919630346498162,3065.89243523295,0.999511647948909
"mu_samp[25,2]",0.0831325447142618,2.5360392400208e-05,0.0014042612272137,0.0803675800316109,0.0821617121569038,0.0831288109401832,0.0841134883083296,0.0857665966163888,3066.08274747971,0.99950597065644
