"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"int_samp_small[30,3]",0.726678697602257,0.000332809309051885,0.00617491541375121,0.714533232086432,0.722545099853489,0.726655056467847,0.730830064856055,0.738575354250049,344.247737564401,1.00440375920231
"int_samp_small[31,1]",0.271393547036648,0.000328107717454527,0.0062579069706465,0.259624658485292,0.267209446195332,0.271271096235377,0.275553857172866,0.283937525143183,363.768688400399,1.00489202758353
"int_samp_small[31,2]",5.28251363634664e-06,1.25008794644596e-07,7.88299809845301e-06,8.20056393530491e-09,4.91525424468276e-07,2.20001394780072e-06,6.81089275146464e-06,2.8204415468985e-05,3976.50660621209,0.999453181080164
"int_samp_small[31,3]",0.728601170449716,0.000328130243271876,0.00625800257188029,0.716060048074523,0.724439305915789,0.728722963598619,0.732786910723017,0.74037275803982,363.72985844502,1.00488908810024
"int_samp_small[32,1]",0.223841809884272,0.000291135802020635,0.00556379556801831,0.213169961082806,0.22012868970118,0.223802720920604,0.22756839932011,0.234721950660188,365.217094809702,1.00346417337136
"int_samp_small[32,2]",5.37720640592968e-06,1.20593414252399e-07,7.80122915311751e-06,1.07863965443964e-08,5.9660315825054e-07,2.30715650753939e-06,7.2005039632149e-06,2.73329248151615e-05,4184.84028604606,0.999710846439423
"int_samp_small[32,3]",0.776152812909322,0.000291155314073301,0.005563805687003,0.765277204067595,0.772426698668444,0.77619280404884,0.779865242226377,0.786829839482965,365.169473980269,1.00346003301786
"int_samp_small[33,1]",0.593445199846407,0.000398927931046258,0.00804215723826909,0.5771135777042,0.588101730383967,0.593579536971379,0.598796247437627,0.609074241403282,406.402369024421,1.00325974215264
"int_samp_small[33,2]",8.23626089150828e-06,2.27530119180761e-07,1.2922204513408e-05,1.07701518171453e-08,5.84865392606698e-07,2.93092452527982e-06,1.0155927072476e-05,4.6651798560613e-05,3225.48800849451,0.999846385075453
"int_samp_small[33,3]",0.406546563892701,0.000398920785238445,0.00804202292978396,0.390921825831058,0.401198977867338,0.40640433513879,0.411895501939904,0.422856047056244,406.403354140639,1.00325880520488
"int_samp_small[34,1]",0.217961752603626,0.000284167759528532,0.00529244839479234,0.208143813325638,0.214320790265058,0.217848955548283,0.221531762295909,0.228306409221991,346.867537932564,1.00557055153022
"int_samp_small[34,2]",2.84470711256164e-06,7.60448624487267e-08,4.08084252177997e-06,8.24728835765513e-09,3.24939379946148e-07,1.29069489454597e-06,3.66527073090011e-06,1.49483538868276e-05,2879.78399913024,0.999613325138386
"int_samp_small[34,3]",0.782035402689262,0.000284174548390919,0.00529252915167861,0.771682665562444,0.778466096601565,0.782150473899397,0.785673528862196,0.791855606105735,346.861550166519,1.00557284490463
"int_samp_small[35,1]",0.149861989384723,0.000212313862740892,0.00394994372512325,0.14227660413415,0.147136074863509,0.149854130937468,0.152472761321252,0.15752570737904,346.11873919666,1.00592882609802
"int_samp_small[35,2]",3.10384047079664e-06,7.55699250179854e-08,4.62042561962043e-06,7.99467101225102e-09,3.06050855979612e-07,1.27393031637157e-06,3.87332754228414e-06,1.70573073035002e-05,3738.22970320188,0.99939187483351
"int_samp_small[35,3]",0.850134906774806,0.000212309543426871,0.00394991807961808,0.842473827573241,0.847525528145615,0.850144715065205,0.852861077180573,0.857721400447274,346.128327901327,1.00593057188707
"int_samp_small[36,1]",0.528396432143319,0.000415552926625352,0.00783432625526267,0.513176211509127,0.52318669532059,0.528466441817333,0.533672303307579,0.543775329316257,355.427164126615,1.00541637056014
"int_samp_small[36,2]",3.42580650224776e-06,7.50630317633636e-08,5.06024440032258e-06,6.85690616514637e-09,3.36404731445809e-07,1.38248224589e-06,4.33421463965763e-06,1.85269235173219e-05,4544.54892366862,0.999670998832225
"int_samp_small[36,3]",0.471600142050179,0.000415547055888119,0.00783432922437473,0.456224275841497,0.466326158054017,0.471533402103112,0.47681291903044,0.486823700432445,355.437476369245,1.00541659179654
"int_samp_small[37,1]",0.295722300880423,0.000348601363022914,0.00648758771119475,0.282867142741274,0.291360139020327,0.295657781131409,0.300072864304957,0.30881263133394,346.344522247249,1.00444959942221
"int_samp_small[37,2]",3.1161221483937e-06,7.54803076473532e-08,4.59674318495903e-06,1.09226010589283e-08,3.50106863706598e-07,1.35661336938331e-06,4.18877284487531e-06,1.48667305787069e-05,3708.79781559821,0.999730575225405
"int_samp_small[37,3]",0.704274582997429,0.000348600513712112,0.00648751810607269,0.691187249253082,0.699921915848035,0.704339195479094,0.708635510637916,0.717126925876009,346.338778043109,1.0044478927369
"int_samp_small[38,1]",0.399994076209908,0.000401946603077935,0.00785344499916722,0.384534069031936,0.39481906371813,0.399868789473873,0.405263198895016,0.415597695091191,381.754080336796,1.00300217136609
"int_samp_small[38,2]",8.47810048062615e-06,2.22016417689624e-07,1.35186073484198e-05,1.19777698995464e-08,6.43512161308971e-07,3.212060123701e-06,1.07263631551087e-05,4.79688896190424e-05,3707.60728041477,0.999931550788942
"int_samp_small[38,3]",0.599997445689611,0.000401917944635585,0.00785314376268724,0.584394346295121,0.594728718844271,0.600104950396707,0.60517287872319,0.615465241674084,381.779233944413,1.00299884891507
"int_samp_small[39,1]",0.00555804122253128,9.08225379134779e-06,0.000189039447930257,0.0051899737236111,0.00542733292936773,0.00555753352640272,0.00568259453894698,0.00593996558730575,433.229093134552,1.0042281626767
"int_samp_small[39,2]",1.08237506374489e-06,2.36514088936701e-08,1.51685527134627e-06,4.51694639517173e-09,1.39565783921013e-07,5.20561580272068e-07,1.39027228346986e-06,5.47632434449029e-06,4113.14725074604,0.999904648164831
"int_samp_small[39,3]",0.994440876402405,9.08460387608515e-06,0.000189055358754804,0.994059646874128,0.994316565214382,0.994441192552158,0.994570908005917,0.994808668236614,433.077871407847,1.00421762191648
"int_samp_small[40,1]",0.00361956117970998,6.22504916238772e-06,0.000163533811255152,0.00330475489151545,0.00351091032680242,0.00361689129981995,0.00372671735264619,0.00395532162623,690.12783701503,1.00155970727324
"int_samp_small[40,2]",2.71738285474995e-06,5.78518611751154e-08,3.85115180991492e-06,7.15772079825021e-09,3.26382137757749e-07,1.26755803104566e-06,3.49525670747771e-06,1.33265147854833e-05,4431.4576820659,0.999463373849809
"int_samp_small[40,3]",0.996377721437435,6.23550828063937e-06,0.000163708681818653,0.996043030366874,0.996269600810674,0.996380546950642,0.996486809278948,0.996691601113807,689.286388662005,1.00157173182386
"int_samp_small[41,1]",0.0048757653080825,8.45493622723338e-06,0.00020245447715047,0.00450109427390962,0.00473748749267711,0.0048710049384339,0.00500925525290305,0.00528357083381994,573.368854494478,1.00417279609747
"int_samp_small[41,2]",2.90356533572439e-06,6.28708896443189e-08,4.11395174002244e-06,9.79946797905168e-09,3.47507264931723e-07,1.37503617305746e-06,3.82170387487203e-06,1.41062876671756e-05,4281.72897567263,1.00001665220963
"int_samp_small[41,3]",0.995121331126582,8.44750327728292e-06,0.000202480649987894,0.994715014823758,0.994988106937582,0.995127438104845,0.995261358828974,0.995494634157913,574.526829955697,1.00419936942634
"int_samp_small[42,1]",0.00377473095631104,6.50015689580211e-06,0.000178177379057352,0.00344133099880387,0.00365544530631554,0.0037695364062928,0.00389177324302661,0.00413805409542324,751.37623309238,1.00140362175043
"int_samp_small[42,2]",3.57588314705204e-06,8.19840401543063e-08,5.31865905209631e-06,9.44288376283567e-09,4.16703985128959e-07,1.57931899209182e-06,4.68264001455973e-06,1.71240649054972e-05,4208.67770602242,0.999461719507713
"int_samp_small[42,3]",0.996221693160542,6.50353570263093e-06,0.000178121697813879,0.995859801279773,0.996104191105975,0.996227183138015,0.996340657601342,0.996552940249542,750.126649293353,1.00137688088128
"int_samp_small[43,1]",0.00580282609190997,9.66937368059675e-06,0.000241965257578472,0.00534287383105226,0.00563666073339792,0.0057997799910126,0.00596479345846969,0.00628068104641884,626.194626775596,1.00135661397165
"int_samp_small[43,2]",3.53455619796492e-06,8.03174217389121e-08,5.01428358787371e-06,1.10408349600806e-08,4.21661736338683e-07,1.63393716929922e-06,4.58632087290615e-06,1.82638111859367e-05,3897.60897794452,1.00008925661644
